busco_id,chromosome,bin_id,overlap_percentage
67093at7147,OU343115.1,OU343115.1_bin_413,33.046949579102666
67093at7147,OU343115.1,OU343115.1_bin_414,66.95305042089733
67112at7147,OU343115.1,OU343115.1_bin_556,51.361314387599954
67112at7147,OU343115.1,OU343115.1_bin_557,48.638685612400046
67133at7147,OU343115.1,OU343115.1_bin_444,100.0
67224at7147,OU343115.1,OU343115.1_bin_633,12.431364671220035
67224at7147,OU343115.1,OU343115.1_bin_634,87.56863532877996
67239at7147,OU343115.1,OU343115.1_bin_427,100.0
67287at7147,OU343115.1,OU343115.1_bin_680,100.0
67359at7147,OU343115.1,OU343115.1_bin_600,100.0
67366at7147,OU343115.1,OU343115.1_bin_496,100.0
67423at7147,OU343115.1,OU343115.1_bin_99,100.0
67489at7147,OU343115.1,OU343115.1_bin_658,100.0
67523at7147,OU343115.1,OU343115.1_bin_581,100.0
67559at7147,OU343115.1,OU343115.1_bin_4,100.0
67592at7147,OU343115.1,OU343115.1_bin_572,100.0
67641at7147,OU343115.1,OU343115.1_bin_11,100.0
67644at7147,OU343115.1,OU343115.1_bin_369,100.0
67705at7147,OU343115.1,OU343115.1_bin_521,100.0
67785at7147,OU343115.1,OU343115.1_bin_84,100.0
67875at7147,OU343115.1,OU343115.1_bin_98,100.0
68020at7147,OU343115.1,OU343115.1_bin_566,100.0
68061at7147,OU343115.1,OU343115.1_bin_68,100.0
68207at7147,OU343115.1,OU343115.1_bin_571,100.0
68209at7147,OU343115.1,OU343115.1_bin_713,100.0
68228at7147,OU343115.1,OU343115.1_bin_658,100.0
68238at7147,OU343115.1,OU343115.1_bin_388,100.0
68266at7147,OU343115.1,OU343115.1_bin_572,100.0
68267at7147,OU343115.1,OU343115.1_bin_88,100.0
68270at7147,OU343115.1,OU343115.1_bin_295,100.0
68421at7147,OU343115.1,OU343115.1_bin_523,100.0
68422at7147,OU343115.1,OU343115.1_bin_595,100.0
68596at7147,OU343115.1,OU343115.1_bin_166,100.0
68624at7147,OU343115.1,OU343115.1_bin_216,100.0
68717at7147,OU343115.1,OU343115.1_bin_183,100.0
68784at7147,OU343115.1,OU343115.1_bin_704,100.0
68886at7147,OU343115.1,OU343115.1_bin_388,100.0
69007at7147,OU343115.1,OU343115.1_bin_322,100.0
69075at7147,OU343115.1,OU343115.1_bin_490,100.0
69132at7147,OU343115.1,OU343115.1_bin_484,100.0
69166at7147,OU343115.1,OU343115.1_bin_171,100.0
69184at7147,OU343115.1,OU343115.1_bin_348,100.0
69191at7147,OU343115.1,OU343115.1_bin_64,100.0
69326at7147,OU343115.1,OU343115.1_bin_551,100.0
69384at7147,OU343115.1,OU343115.1_bin_537,100.0
69404at7147,OU343115.1,OU343115.1_bin_607,100.0
69502at7147,OU343115.1,OU343115.1_bin_395,100.0
69554at7147,OU343115.1,OU343115.1_bin_348,100.0
69560at7147,OU343115.1,OU343115.1_bin_63,100.0
69582at7147,OU343115.1,OU343115.1_bin_60,100.0
69608at7147,OU343115.1,OU343115.1_bin_577,100.0
69674at7147,OU343115.1,OU343115.1_bin_425,100.0
69769at7147,OU343115.1,OU343115.1_bin_62,100.0
69950at7147,OU343115.1,OU343115.1_bin_136,100.0
69951at7147,OU343115.1,OU343115.1_bin_656,100.0
70013at7147,OU343115.1,OU343115.1_bin_652,100.0
70107at7147,OU343115.1,OU343115.1_bin_169,100.0
70113at7147,OU343115.1,OU343115.1_bin_654,100.0
70347at7147,OU343115.1,OU343115.1_bin_66,100.0
70430at7147,OU343115.1,OU343115.1_bin_56,100.0
70729at7147,OU343115.1,OU343115.1_bin_99,100.0
70737at7147,OU343115.1,OU343115.1_bin_602,100.0
70776at7147,OU343115.1,OU343115.1_bin_413,100.0
70841at7147,OU343115.1,OU343115.1_bin_495,100.0
70846at7147,OU343115.1,OU343115.1_bin_292,100.0
70861at7147,OU343115.1,OU343115.1_bin_703,100.0
70996at7147,OU343115.1,OU343115.1_bin_348,100.0
71034at7147,OU343115.1,OU343115.1_bin_432,100.0
71081at7147,OU343115.1,OU343115.1_bin_5,100.0
71118at7147,OU343115.1,OU343115.1_bin_409,100.0
71326at7147,OU343115.1,OU343115.1_bin_345,100.0
71402at7147,OU343115.1,OU343115.1_bin_483,100.0
71572at7147,OU343115.1,OU343115.1_bin_340,100.0
71583at7147,OU343115.1,OU343115.1_bin_592,100.0
71696at7147,OU343115.1,OU343115.1_bin_487,26.824963901812932
71696at7147,OU343115.1,OU343115.1_bin_488,73.17503609818708
71780at7147,OU343115.1,OU343115.1_bin_345,100.0
71992at7147,OU343115.1,OU343115.1_bin_5,100.0
72034at7147,OU343115.1,OU343115.1_bin_305,100.0
72059at7147,OU343115.1,OU343115.1_bin_73,100.0
72083at7147,OU343115.1,OU343115.1_bin_264,100.0
72226at7147,OU343115.1,OU343115.1_bin_34,31.318876644152148
72226at7147,OU343115.1,OU343115.1_bin_35,68.68112335584784
72228at7147,OU343115.1,OU343115.1_bin_2,100.0
72244at7147,OU343115.1,OU343115.1_bin_224,100.0
72423at7147,OU343115.1,OU343115.1_bin_169,100.0
72437at7147,OU343115.1,OU343115.1_bin_63,100.0
72460at7147,OU343115.1,OU343115.1_bin_593,100.0
72465at7147,OU343115.1,OU343115.1_bin_458,100.0
72527at7147,OU343115.1,OU343115.1_bin_393,100.0
72688at7147,OU343115.1,OU343115.1_bin_256,100.0
72723at7147,OU343115.1,OU343115.1_bin_497,100.0
72909at7147,OU343115.1,OU343115.1_bin_130,100.0
72936at7147,OU343115.1,OU343115.1_bin_605,100.0
73047at7147,OU343115.1,OU343115.1_bin_690,100.0
73077at7147,OU343115.1,OU343115.1_bin_365,23.390894819466247
73077at7147,OU343115.1,OU343115.1_bin_366,76.60910518053376
73088at7147,OU343115.1,OU343115.1_bin_608,100.0
73094at7147,OU343115.1,OU343115.1_bin_58,100.0
73113at7147,OU343115.1,OU343115.1_bin_714,100.0
73200at7147,OU343115.1,OU343115.1_bin_412,100.0
73346at7147,OU343115.1,OU343115.1_bin_110,100.0
73360at7147,OU343115.1,OU343115.1_bin_715,100.0
73409at7147,OU343115.1,OU343115.1_bin_474,100.0
73429at7147,OU343115.1,OU343115.1_bin_595,100.0
73491at7147,OU343115.1,OU343115.1_bin_533,100.0
73681at7147,OU343115.1,OU343115.1_bin_340,100.0
73692at7147,OU343115.1,OU343115.1_bin_575,100.0
73701at7147,OU343115.1,OU343115.1_bin_67,100.0
73709at7147,OU343115.1,OU343115.1_bin_54,100.0
73713at7147,OU343115.1,OU343115.1_bin_62,100.0
73781at7147,OU343115.1,OU343115.1_bin_604,100.0
73893at7147,OU343115.1,OU343115.1_bin_569,100.0
74055at7147,OU343115.1,OU343115.1_bin_13,75.79955880045412
74055at7147,OU343115.1,OU343115.1_bin_14,24.200441199545878
74259at7147,OU343115.1,OU343115.1_bin_75,100.0
74406at7147,OU343115.1,OU343115.1_bin_579,68.9018302828619
74406at7147,OU343115.1,OU343115.1_bin_580,31.098169717138102
74464at7147,OU343115.1,OU343115.1_bin_133,100.0
74476at7147,OU343115.1,OU343115.1_bin_490,100.0
74677at7147,OU343115.1,OU343115.1_bin_701,100.0
74769at7147,OU343115.1,OU343115.1_bin_149,100.0
74907at7147,OU343115.1,OU343115.1_bin_631,21.810110464916203
74907at7147,OU343115.1,OU343115.1_bin_632,68.82549296259334
74907at7147,OU343115.1,OU343115.1_bin_633,9.36439657249045
75011at7147,OU343115.1,OU343115.1_bin_586,100.0
75060at7147,OU343115.1,OU343115.1_bin_132,100.0
75137at7147,OU343115.1,OU343115.1_bin_550,100.0
75166at7147,OU343115.1,OU343115.1_bin_466,100.0
75263at7147,OU343115.1,OU343115.1_bin_386,100.0
75282at7147,OU343115.1,OU343115.1_bin_568,100.0
75288at7147,OU343115.1,OU343115.1_bin_1,100.0
75810at7147,OU343115.1,OU343115.1_bin_602,100.0
75919at7147,OU343115.1,OU343115.1_bin_665,100.0
76014at7147,OU343115.1,OU343115.1_bin_85,77.39975698663426
76014at7147,OU343115.1,OU343115.1_bin_86,22.600243013365734
76635at7147,OU343115.1,OU343115.1_bin_713,100.0
76913at7147,OU343115.1,OU343115.1_bin_76,100.0
76952at7147,OU343115.1,OU343115.1_bin_52,100.0
76970at7147,OU343115.1,OU343115.1_bin_484,50.60869565217392
76970at7147,OU343115.1,OU343115.1_bin_485,49.391304347826086
77043at7147,OU343115.1,OU343115.1_bin_64,100.0
77075at7147,OU343115.1,OU343115.1_bin_11,100.0
77185at7147,OU343115.1,OU343115.1_bin_493,100.0
90783at7147,OU343115.1,OU343115.1_bin_582,100.0
93012at7147,OU343115.1,OU343115.1_bin_12,100.0
96920at7147,OU343115.1,OU343115.1_bin_260,100.0
98857at7147,OU343115.1,OU343115.1_bin_253,22.19450308108915
98857at7147,OU343115.1,OU343115.1_bin_254,77.80549691891085
100497at7147,OU343115.1,OU343115.1_bin_461,100.0
101192at7147,OU343115.1,OU343115.1_bin_663,100.0
101651at7147,OU343115.1,OU343115.1_bin_594,3.80112269446672
101651at7147,OU343115.1,OU343115.1_bin_595,96.19887730553329
107173at7147,OU343115.1,OU343115.1_bin_65,2.583368202739826
107173at7147,OU343115.1,OU343115.1_bin_66,97.41663179726018
109478at7147,OU343115.1,OU343115.1_bin_116,100.0
112161at7147,OU343115.1,OU343115.1_bin_582,100.0
113611at7147,OU343115.1,OU343115.1_bin_551,100.0
114519at7147,OU343115.1,OU343115.1_bin_645,100.0
125860at7147,OU343115.1,OU343115.1_bin_220,39.644079774589976
125860at7147,OU343115.1,OU343115.1_bin_221,60.35592022541002
126196at7147,OU343115.1,OU343115.1_bin_601,100.0
133744at7147,OU343115.1,OU343115.1_bin_56,100.0
139373at7147,OU343115.1,OU343115.1_bin_329,100.0
141501at7147,OU343115.1,OU343115.1_bin_679,100.0
143579at7147,OU343115.1,OU343115.1_bin_523,100.0
143663at7147,OU343115.1,OU343115.1_bin_40,100.0
143890at7147,OU343115.1,OU343115.1_bin_455,100.0
145710at7147,OU343115.1,OU343115.1_bin_222,100.0
147707at7147,OU343115.1,OU343115.1_bin_685,100.0
148238at7147,OU343115.1,OU343115.1_bin_703,100.0
151105at7147,OU343115.1,OU343115.1_bin_50,100.0
152075at7147,OU343115.1,OU343115.1_bin_415,100.0
152457at7147,OU343115.1,OU343115.1_bin_70,100.0
154221at7147,OU343115.1,OU343115.1_bin_414,100.0
154893at7147,OU343115.1,OU343115.1_bin_192,100.0
157102at7147,OU343115.1,OU343115.1_bin_10,100.0
157964at7147,OU343115.1,OU343115.1_bin_502,100.0
161838at7147,OU343115.1,OU343115.1_bin_175,100.0
162166at7147,OU343115.1,OU343115.1_bin_589,100.0
162217at7147,OU343115.1,OU343115.1_bin_68,100.0
162402at7147,OU343115.1,OU343115.1_bin_679,100.0
162519at7147,OU343115.1,OU343115.1_bin_617,100.0
162532at7147,OU343115.1,OU343115.1_bin_523,100.0
162607at7147,OU343115.1,OU343115.1_bin_595,100.0
162912at7147,OU343115.1,OU343115.1_bin_28,100.0
163134at7147,OU343115.1,OU343115.1_bin_153,100.0
163189at7147,OU343115.1,OU343115.1_bin_574,100.0
163251at7147,OU343115.1,OU343115.1_bin_67,100.0
163275at7147,OU343115.1,OU343115.1_bin_212,100.0
163386at7147,OU343115.1,OU343115.1_bin_59,100.0
163408at7147,OU343115.1,OU343115.1_bin_32,100.0
163466at7147,OU343115.1,OU343115.1_bin_251,100.0
163566at7147,OU343115.1,OU343115.1_bin_175,100.0
163621at7147,OU343115.1,OU343115.1_bin_5,100.0
163635at7147,OU343115.1,OU343115.1_bin_196,100.0
164134at7147,OU343115.1,OU343115.1_bin_583,100.0
164211at7147,OU343115.1,OU343115.1_bin_536,100.0
164323at7147,OU343115.1,OU343115.1_bin_260,100.0
164356at7147,OU343115.1,OU343115.1_bin_594,100.0
164649at7147,OU343115.1,OU343115.1_bin_110,37.58878937615812
164649at7147,OU343115.1,OU343115.1_bin_111,62.411210623841875
164695at7147,OU343115.1,OU343115.1_bin_345,100.0
164929at7147,OU343115.1,OU343115.1_bin_12,100.0
164941at7147,OU343115.1,OU343115.1_bin_532,100.0
165004at7147,OU343115.1,OU343115.1_bin_84,100.0
165168at7147,OU343115.1,OU343115.1_bin_100,100.0
165376at7147,OU343115.1,OU343115.1_bin_586,100.0
165401at7147,OU343115.1,OU343115.1_bin_257,100.0
165426at7147,OU343115.1,OU343115.1_bin_94,100.0
165708at7147,OU343115.1,OU343115.1_bin_153,8.000569773515027
165708at7147,OU343115.1,OU343115.1_bin_154,91.99943022648498
165751at7147,OU343115.1,OU343115.1_bin_25,100.0
165770at7147,OU343115.1,OU343115.1_bin_345,100.0
165857at7147,OU343115.1,OU343115.1_bin_551,100.0
165864at7147,OU343115.1,OU343115.1_bin_175,100.0
165929at7147,OU343115.1,OU343115.1_bin_550,100.0
165956at7147,OU343115.1,OU343115.1_bin_33,100.0
166165at7147,OU343115.1,OU343115.1_bin_577,100.0
166570at7147,OU343115.1,OU343115.1_bin_593,100.0
166700at7147,OU343115.1,OU343115.1_bin_577,100.0
166761at7147,OU343115.1,OU343115.1_bin_183,100.0
166887at7147,OU343115.1,OU343115.1_bin_621,100.0
167011at7147,OU343115.1,OU343115.1_bin_51,100.0
167066at7147,OU343115.1,OU343115.1_bin_88,100.0
167199at7147,OU343115.1,OU343115.1_bin_679,100.0
167257at7147,OU343115.1,OU343115.1_bin_412,100.0
167382at7147,OU343115.1,OU343115.1_bin_539,100.0
167791at7147,OU343115.1,OU343115.1_bin_128,100.0
167826at7147,OU343115.1,OU343115.1_bin_46,46.91632603991344
167826at7147,OU343115.1,OU343115.1_bin_47,53.083673960086564
167857at7147,OU343115.1,OU343115.1_bin_698,72.54942588275921
167857at7147,OU343115.1,OU343115.1_bin_699,27.450574117240784
167892at7147,OU343115.1,OU343115.1_bin_301,100.0
167970at7147,OU343115.1,OU343115.1_bin_392,100.0
168044at7147,OU343115.1,OU343115.1_bin_231,100.0
60114at7147,OU343116.1,OU343116.1_bin_186,89.52432023216201
60114at7147,OU343116.1,OU343116.1_bin_187,10.47567976783799
60134at7147,OU343116.1,OU343116.1_bin_484,100.0
60183at7147,OU343116.1,OU343116.1_bin_389,100.0
60353at7147,OU343116.1,OU343116.1_bin_98,100.0
60581at7147,OU343116.1,OU343116.1_bin_80,100.0
60720at7147,OU343116.1,OU343116.1_bin_134,100.0
60849at7147,OU343116.1,OU343116.1_bin_470,100.0
60947at7147,OU343116.1,OU343116.1_bin_284,100.0
61116at7147,OU343116.1,OU343116.1_bin_535,100.0
61138at7147,OU343116.1,OU343116.1_bin_250,100.0
61202at7147,OU343116.1,OU343116.1_bin_290,100.0
61276at7147,OU343116.1,OU343116.1_bin_527,100.0
61374at7147,OU343116.1,OU343116.1_bin_85,100.0
61410at7147,OU343116.1,OU343116.1_bin_135,35.83510512638791
61410at7147,OU343116.1,OU343116.1_bin_136,64.1648948736121
61469at7147,OU343116.1,OU343116.1_bin_439,100.0
61746at7147,OU343116.1,OU343116.1_bin_234,100.0
61774at7147,OU343116.1,OU343116.1_bin_342,100.0
61815at7147,OU343116.1,OU343116.1_bin_51,100.0
61894at7147,OU343116.1,OU343116.1_bin_40,100.0
62185at7147,OU343116.1,OU343116.1_bin_182,100.0
62197at7147,OU343116.1,OU343116.1_bin_126,100.0
62270at7147,OU343116.1,OU343116.1_bin_385,100.0
62282at7147,OU343116.1,OU343116.1_bin_262,100.0
62339at7147,OU343116.1,OU343116.1_bin_372,100.0
62443at7147,OU343116.1,OU343116.1_bin_33,100.0
62502at7147,OU343116.1,OU343116.1_bin_535,100.0
62879at7147,OU343116.1,OU343116.1_bin_389,100.0
62907at7147,OU343116.1,OU343116.1_bin_98,100.0
62916at7147,OU343116.1,OU343116.1_bin_464,100.0
63017at7147,OU343116.1,OU343116.1_bin_359,100.0
63187at7147,OU343116.1,OU343116.1_bin_517,100.0
63341at7147,OU343116.1,OU343116.1_bin_25,100.0
63354at7147,OU343116.1,OU343116.1_bin_220,100.0
63388at7147,OU343116.1,OU343116.1_bin_222,100.0
63540at7147,OU343116.1,OU343116.1_bin_483,100.0
63607at7147,OU343116.1,OU343116.1_bin_386,100.0
63639at7147,OU343116.1,OU343116.1_bin_274,100.0
63722at7147,OU343116.1,OU343116.1_bin_82,100.0
63808at7147,OU343116.1,OU343116.1_bin_508,100.0
63829at7147,OU343116.1,OU343116.1_bin_158,100.0
63921at7147,OU343116.1,OU343116.1_bin_533,100.0
63942at7147,OU343116.1,OU343116.1_bin_465,100.0
64014at7147,OU343116.1,OU343116.1_bin_335,100.0
64084at7147,OU343116.1,OU343116.1_bin_98,100.0
64161at7147,OU343116.1,OU343116.1_bin_508,100.0
64374at7147,OU343116.1,OU343116.1_bin_227,7.10423875432526
64374at7147,OU343116.1,OU343116.1_bin_228,92.89576124567473
64380at7147,OU343116.1,OU343116.1_bin_378,100.0
64636at7147,OU343116.1,OU343116.1_bin_394,100.0
64639at7147,OU343116.1,OU343116.1_bin_76,100.0
64757at7147,OU343116.1,OU343116.1_bin_271,100.0
64809at7147,OU343116.1,OU343116.1_bin_511,48.04705225313274
64809at7147,OU343116.1,OU343116.1_bin_512,51.95294774686725
64887at7147,OU343116.1,OU343116.1_bin_13,100.0
64935at7147,OU343116.1,OU343116.1_bin_42,0.7624633431085044
64935at7147,OU343116.1,OU343116.1_bin_43,99.2375366568915
64974at7147,OU343116.1,OU343116.1_bin_87,100.0
65054at7147,OU343116.1,OU343116.1_bin_538,100.0
65169at7147,OU343116.1,OU343116.1_bin_175,41.89852700490999
65169at7147,OU343116.1,OU343116.1_bin_176,58.10147299509002
65213at7147,OU343116.1,OU343116.1_bin_387,100.0
65361at7147,OU343116.1,OU343116.1_bin_425,100.0
65369at7147,OU343116.1,OU343116.1_bin_119,100.0
65399at7147,OU343116.1,OU343116.1_bin_368,100.0
65485at7147,OU343116.1,OU343116.1_bin_116,100.0
65602at7147,OU343116.1,OU343116.1_bin_398,100.0
65754at7147,OU343116.1,OU343116.1_bin_528,100.0
65834at7147,OU343116.1,OU343116.1_bin_398,100.0
65844at7147,OU343116.1,OU343116.1_bin_394,100.0
65939at7147,OU343116.1,OU343116.1_bin_384,100.0
65972at7147,OU343116.1,OU343116.1_bin_398,100.0
66020at7147,OU343116.1,OU343116.1_bin_79,100.0
66053at7147,OU343116.1,OU343116.1_bin_119,100.0
66209at7147,OU343116.1,OU343116.1_bin_376,100.0
66402at7147,OU343116.1,OU343116.1_bin_382,100.0
66475at7147,OU343116.1,OU343116.1_bin_222,100.0
66519at7147,OU343116.1,OU343116.1_bin_338,100.0
66606at7147,OU343116.1,OU343116.1_bin_369,100.0
66649at7147,OU343116.1,OU343116.1_bin_57,100.0
66869at7147,OU343116.1,OU343116.1_bin_253,100.0
66893at7147,OU343116.1,OU343116.1_bin_124,100.0
66956at7147,OU343116.1,OU343116.1_bin_534,100.0
66984at7147,OU343116.1,OU343116.1_bin_111,100.0
67026at7147,OU343116.1,OU343116.1_bin_262,100.0
67052at7147,OU343116.1,OU343116.1_bin_329,100.0
67176at7147,OU343116.1,OU343116.1_bin_398,100.0
67222at7147,OU343116.1,OU343116.1_bin_220,45.758936590623314
67222at7147,OU343116.1,OU343116.1_bin_221,54.241063409376686
67337at7147,OU343116.1,OU343116.1_bin_39,100.0
67422at7147,OU343116.1,OU343116.1_bin_276,27.95681569555783
67422at7147,OU343116.1,OU343116.1_bin_277,72.04318430444218
67451at7147,OU343116.1,OU343116.1_bin_38,100.0
67659at7147,OU343116.1,OU343116.1_bin_539,100.0
67779at7147,OU343116.1,OU343116.1_bin_168,100.0
67830at7147,OU343116.1,OU343116.1_bin_128,100.0
67845at7147,OU343116.1,OU343116.1_bin_539,100.0
67858at7147,OU343116.1,OU343116.1_bin_380,100.0
68052at7147,OU343116.1,OU343116.1_bin_380,100.0
68075at7147,OU343116.1,OU343116.1_bin_373,100.0
68082at7147,OU343116.1,OU343116.1_bin_534,100.0
68224at7147,OU343116.1,OU343116.1_bin_365,100.0
68227at7147,OU343116.1,OU343116.1_bin_88,100.0
68278at7147,OU343116.1,OU343116.1_bin_380,100.0
68288at7147,OU343116.1,OU343116.1_bin_307,100.0
68292at7147,OU343116.1,OU343116.1_bin_353,100.0
68362at7147,OU343116.1,OU343116.1_bin_272,100.0
68373at7147,OU343116.1,OU343116.1_bin_524,100.0
68399at7147,OU343116.1,OU343116.1_bin_519,100.0
68458at7147,OU343116.1,OU343116.1_bin_334,100.0
68528at7147,OU343116.1,OU343116.1_bin_12,100.0
68714at7147,OU343116.1,OU343116.1_bin_36,100.0
68762at7147,OU343116.1,OU343116.1_bin_510,100.0
68865at7147,OU343116.1,OU343116.1_bin_127,100.0
68995at7147,OU343116.1,OU343116.1_bin_272,100.0
69010at7147,OU343116.1,OU343116.1_bin_362,100.0
69019at7147,OU343116.1,OU343116.1_bin_348,100.0
69053at7147,OU343116.1,OU343116.1_bin_385,100.0
69074at7147,OU343116.1,OU343116.1_bin_540,100.0
69085at7147,OU343116.1,OU343116.1_bin_401,100.0
69261at7147,OU343116.1,OU343116.1_bin_424,100.0
69313at7147,OU343116.1,OU343116.1_bin_363,100.0
69357at7147,OU343116.1,OU343116.1_bin_32,100.0
69379at7147,OU343116.1,OU343116.1_bin_511,100.0
69556at7147,OU343116.1,OU343116.1_bin_109,100.0
69591at7147,OU343116.1,OU343116.1_bin_390,100.0
69668at7147,OU343116.1,OU343116.1_bin_441,100.0
70044at7147,OU343116.1,OU343116.1_bin_498,100.0
70045at7147,OU343116.1,OU343116.1_bin_70,100.0
70080at7147,OU343116.1,OU343116.1_bin_527,100.0
70106at7147,OU343116.1,OU343116.1_bin_251,100.0
70109at7147,OU343116.1,OU343116.1_bin_356,100.0
70218at7147,OU343116.1,OU343116.1_bin_466,100.0
70302at7147,OU343116.1,OU343116.1_bin_143,100.0
70340at7147,OU343116.1,OU343116.1_bin_394,100.0
70395at7147,OU343116.1,OU343116.1_bin_476,100.0
70519at7147,OU343116.1,OU343116.1_bin_87,100.0
70552at7147,OU343116.1,OU343116.1_bin_109,100.0
70587at7147,OU343116.1,OU343116.1_bin_222,100.0
70608at7147,OU343116.1,OU343116.1_bin_393,90.49034175334324
70608at7147,OU343116.1,OU343116.1_bin_394,9.50965824665676
70637at7147,OU343116.1,OU343116.1_bin_482,100.0
70827at7147,OU343116.1,OU343116.1_bin_483,100.0
70853at7147,OU343116.1,OU343116.1_bin_33,100.0
70882at7147,OU343116.1,OU343116.1_bin_406,64.140292093091
70882at7147,OU343116.1,OU343116.1_bin_407,35.85970790690898
71013at7147,OU343116.1,OU343116.1_bin_519,100.0
71152at7147,OU343116.1,OU343116.1_bin_71,100.0
71178at7147,OU343116.1,OU343116.1_bin_367,100.0
71223at7147,OU343116.1,OU343116.1_bin_424,100.0
71353at7147,OU343116.1,OU343116.1_bin_188,100.0
71374at7147,OU343116.1,OU343116.1_bin_135,100.0
71443at7147,OU343116.1,OU343116.1_bin_526,100.0
71465at7147,OU343116.1,OU343116.1_bin_504,64.6753538215533
71465at7147,OU343116.1,OU343116.1_bin_505,35.32464617844669
71469at7147,OU343116.1,OU343116.1_bin_144,100.0
71635at7147,OU343116.1,OU343116.1_bin_338,100.0
72026at7147,OU343116.1,OU343116.1_bin_111,100.0
72076at7147,OU343116.1,OU343116.1_bin_249,100.0
72338at7147,OU343116.1,OU343116.1_bin_443,100.0
72344at7147,OU343116.1,OU343116.1_bin_87,100.0
72440at7147,OU343116.1,OU343116.1_bin_380,100.0
72443at7147,OU343116.1,OU343116.1_bin_424,100.0
72599at7147,OU343116.1,OU343116.1_bin_398,100.0
72706at7147,OU343116.1,OU343116.1_bin_79,100.0
72768at7147,OU343116.1,OU343116.1_bin_439,100.0
72786at7147,OU343116.1,OU343116.1_bin_360,100.0
72836at7147,OU343116.1,OU343116.1_bin_464,100.0
72948at7147,OU343116.1,OU343116.1_bin_438,100.0
72989at7147,OU343116.1,OU343116.1_bin_147,100.0
73290at7147,OU343116.1,OU343116.1_bin_364,100.0
73590at7147,OU343116.1,OU343116.1_bin_64,100.0
73800at7147,OU343116.1,OU343116.1_bin_424,100.0
73888at7147,OU343116.1,OU343116.1_bin_484,100.0
73994at7147,OU343116.1,OU343116.1_bin_390,100.0
74410at7147,OU343116.1,OU343116.1_bin_314,100.0
74458at7147,OU343116.1,OU343116.1_bin_452,100.0
74492at7147,OU343116.1,OU343116.1_bin_43,100.0
74496at7147,OU343116.1,OU343116.1_bin_253,100.0
74641at7147,OU343116.1,OU343116.1_bin_86,100.0
74664at7147,OU343116.1,OU343116.1_bin_328,100.0
74667at7147,OU343116.1,OU343116.1_bin_152,52.432687765706184
74667at7147,OU343116.1,OU343116.1_bin_153,47.567312234293816
74717at7147,OU343116.1,OU343116.1_bin_425,100.0
74794at7147,OU343116.1,OU343116.1_bin_368,100.0
74811at7147,OU343116.1,OU343116.1_bin_506,100.0
74847at7147,OU343116.1,OU343116.1_bin_154,100.0
74894at7147,OU343116.1,OU343116.1_bin_267,100.0
74895at7147,OU343116.1,OU343116.1_bin_376,100.0
74995at7147,OU343116.1,OU343116.1_bin_124,100.0
75040at7147,OU343116.1,OU343116.1_bin_220,100.0
75174at7147,OU343116.1,OU343116.1_bin_376,100.0
75250at7147,OU343116.1,OU343116.1_bin_272,100.0
75426at7147,OU343116.1,OU343116.1_bin_381,100.0
75525at7147,OU343116.1,OU343116.1_bin_372,100.0
75537at7147,OU343116.1,OU343116.1_bin_42,100.0
75691at7147,OU343116.1,OU343116.1_bin_394,100.0
75811at7147,OU343116.1,OU343116.1_bin_32,100.0
76175at7147,OU343116.1,OU343116.1_bin_88,100.0
76265at7147,OU343116.1,OU343116.1_bin_385,100.0
76375at7147,OU343116.1,OU343116.1_bin_516,100.0
76376at7147,OU343116.1,OU343116.1_bin_273,100.0
76650at7147,OU343116.1,OU343116.1_bin_115,100.0
76860at7147,OU343116.1,OU343116.1_bin_389,100.0
76880at7147,OU343116.1,OU343116.1_bin_336,100.0
77047at7147,OU343116.1,OU343116.1_bin_278,100.0
89718at7147,OU343116.1,OU343116.1_bin_417,100.0
90937at7147,OU343116.1,OU343116.1_bin_82,100.0
91028at7147,OU343116.1,OU343116.1_bin_452,100.0
95207at7147,OU343116.1,OU343116.1_bin_1,100.0
97765at7147,OU343116.1,OU343116.1_bin_158,100.0
102356at7147,OU343116.1,OU343116.1_bin_533,100.0
103170at7147,OU343116.1,OU343116.1_bin_357,100.0
103572at7147,OU343116.1,OU343116.1_bin_143,100.0
110200at7147,OU343116.1,OU343116.1_bin_381,100.0
111861at7147,OU343116.1,OU343116.1_bin_337,100.0
113530at7147,OU343116.1,OU343116.1_bin_36,100.0
114603at7147,OU343116.1,OU343116.1_bin_57,100.0
114765at7147,OU343116.1,OU343116.1_bin_322,100.0
119398at7147,OU343116.1,OU343116.1_bin_462,100.0
126571at7147,OU343116.1,OU343116.1_bin_466,100.0
127327at7147,OU343116.1,OU343116.1_bin_379,100.0
128900at7147,OU343116.1,OU343116.1_bin_66,100.0
133872at7147,OU343116.1,OU343116.1_bin_199,100.0
135807at7147,OU343116.1,OU343116.1_bin_286,83.99863818197292
135807at7147,OU343116.1,OU343116.1_bin_287,16.001361818027064
137178at7147,OU343116.1,OU343116.1_bin_524,2.936977145093228
137178at7147,OU343116.1,OU343116.1_bin_525,97.06302285490676
138312at7147,OU343116.1,OU343116.1_bin_487,100.0
147958at7147,OU343116.1,OU343116.1_bin_291,100.0
148702at7147,OU343116.1,OU343116.1_bin_152,100.0
148771at7147,OU343116.1,OU343116.1_bin_153,100.0
149542at7147,OU343116.1,OU343116.1_bin_187,100.0
149629at7147,OU343116.1,OU343116.1_bin_80,100.0
149829at7147,OU343116.1,OU343116.1_bin_52,100.0
