busco_id,chromosome,query_bin,query_overlap_percentage,expected_position,position_deviation,standard_deviations,position_specific_bit_score,overall_match_bit_score,e_value
162738at7147,OU343114.1,OU343114.1_bin_750,100.0,460.2759985320976,289.7240014679024,1.3959505497065483,1.586382854506672,1.586382854506672,464.54242616778197
162812at7147,OU343114.1,OU343114.1_bin_207,100.0,150.91436243862964,56.08563756137036,0.9074825769619733,1.586382854506677,1.5863828545066767,464.54242616778043
162863at7147,OU343114.1,OU343114.1_bin_946,100.0,710.753194683353,235.24680531664706,1.1731361122814004,1.586382854506666,2.2885061781292584,464.5424261677839
162892at7147,OU343114.1,OU343114.1_bin_927,100.0,387.01490064128745,539.9850993587125,1.395028925388146,1.5863828545066712,1.5863828545066712,464.54242616778225
162997at7147,OU343114.1,OU343114.1_bin_504,100.0,780.3093789523284,276.3093789523284,0.6728677353565772,1.586382854506666,2.707999691681348,464.5424261677839
163039at7147,OU343114.1,OU343114.1_bin_101,100.0,693.069695919702,592.069695919702,0.9995757761162863,1.0021307269201727,1.0021307269201727,696.4706174567485
163141at7147,OU343114.1,OU343114.1_bin_351,54.2604501607717,661.2431782262479,310.2431782262479,0.7706440819772441,2.4684206856154334,2.9388865529569563,252.06093292013276
163264at7147,OU343114.1,OU343114.1_bin_302,100.0,351.3833666671219,49.38336666712189,1.2961550379656768,1.5863828545066656,1.5863828545066656,464.5424261677841
163419at7147,OU343114.1,OU343114.1_bin_801,100.0,562.8415355792378,238.15846442076224,0.980973660831402,1.5863828545066576,1.5863828545066576,464.54242616778663
163715at7147,OU343114.1,OU343114.1_bin_427,100.0,458.41674763027277,31.416747630272766,0.9158945777830574,1.0021307269200481,1.0021307269200481,696.4706174568087
163805at7147,OU343114.1,OU343114.1_bin_82,100.0,344.3902618684535,262.3902618684535,1.0213060306913766,1.586382854506666,1.586382854506666,464.5424261677839
163816at7147,OU343114.1,OU343114.1_bin_489,100.0,667.0720975784334,178.0720975784334,0.4992612278576535,1.5863828545066656,1.5863828545066656,464.5424261677841
163838at7147,OU343114.1,OU343114.1_bin_196,100.0,309.75774286552485,113.75774286552485,1.2700257265026884,1.5863828545066656,1.5863828545066656,464.5424261677841
164175at7147,OU343114.1,OU343114.1_bin_292,100.0,220.84541042531407,71.15458957468593,1.2545022865417164,1.5863828545066638,1.5863828545066638,464.54242616778464
164185at7147,OU343114.1,OU343114.1_bin_533,100.0,543.8602511256972,10.860251125697232,0.655503484511883,1.5863828545066898,1.5863828545066898,464.5424261677763
164400at7147,OU343114.1,OU343114.1_bin_20,100.0,477.92526302397687,457.92526302397687,1.407049468879637,1.5863828545066654,1.5863828545066656,464.54242616778413
164861at7147,OU343114.1,OU343114.1_bin_380,100.0,733.3400906705807,353.3400906705807,0.8635731948675438,1.586382854506656,1.586382854506656,464.54242616778714
164964at7147,OU343114.1,OU343114.1_bin_112,100.0,270.6943889986787,158.69438899867868,0.9978641196720052,1.0021307269200639,1.0021307269200639,696.4706174568009
164984at7147,OU343114.1,OU343114.1_bin_380,100.0,446.93373101185557,66.93373101185557,0.9798295003803236,1.0021307269200337,1.0021307269200337,696.4706174568156
165155at7147,OU343114.1,OU343114.1_bin_971,100.0,728.3450158143843,242.65498418561572,0.5167028667063402,1.5863828545066654,1.5863828545066656,464.54242616778413
165235at7147,OU343114.1,OU343114.1_bin_742,100.0,875.8662265672361,133.86622656723614,0.46099911053269693,1.5863828545066787,1.5863828545066785,464.54242616777987
165507at7147,OU343114.1,OU343114.1_bin_899,100.0,704.3686565046683,194.63134349533175,0.4120482541143326,1.5863828545066576,1.5863828545066576,464.54242616778663
165515at7147,OU343114.1,OU343114.1_bin_814,100.0,446.28978893475903,367.71021106524097,1.4030582697666898,1.5863828545066787,1.5863828545066785,464.54242616777987
165522at7147,OU343114.1,OU343114.1_bin_742,100.0,523.8799517009592,218.12004829904083,0.8104903935715692,1.5863828545066125,1.5863828545066125,464.5424261678012
165541at7147,OU343114.1,OU343114.1_bin_558,100.0,344.0572568780362,213.94274312196382,1.0105731147267998,1.586382854506685,1.5863828545066851,464.5424261677779
165544at7147,OU343114.1,OU343114.1_bin_326,100.0,173.55870178670048,152.44129821329952,1.3958467342137675,1.586382854506658,1.586382854506658,464.5424261677865
165549at7147,OU343114.1,OU343114.1_bin_875,100.0,748.3084318861374,126.69156811386256,0.25092309630521153,1.586382854506665,2.8448224971318097,464.5424261677843
165627at7147,OU343114.1,OU343114.1_bin_830,100.0,795.6120238777635,34.38797612223652,0.22598779621300594,1.5863828545066683,1.5863828545066683,464.5424261677832
165697at7147,OU343114.1,OU343114.1_bin_337,100.0,263.13704420773337,73.86295579226663,0.5956785078249859,1.5863828545066816,1.5863828545066816,464.54242616777896
165800at7147,OU343114.1,OU343114.1_bin_499,100.0,441.29471407856715,57.705285921432846,0.8391619618402418,1.5863828545066794,1.5863828545066794,464.54242616777964
165803at7147,OU343114.1,OU343114.1_bin_499,100.0,441.29471407856715,57.705285921432846,0.8391619618402418,1.5863828545066794,1.5863828545066794,464.54242616777964
166453at7147,OU343114.1,OU343114.1_bin_91,100.0,354.3446468448679,263.3446468448679,1.206662135501751,1.58638285450666,2.432091911035424,464.54242616778583
166470at7147,OU343114.1,OU343114.1_bin_361,100.0,376.0257359576675,15.025735957667507,0.5818202404558832,1.586382854506665,1.586382854506665,464.5424261677843
166675at7147,OU343114.1,OU343114.1_bin_130,100.0,519.2178818351554,389.21788183515537,1.0640191389512004,1.5863828545066812,1.5863828545066812,464.54242616777907
166680at7147,OU343114.1,OU343114.1_bin_362,100.0,376.7802919654439,14.780291965443894,0.5793017955921327,1.5863828545066647,2.1756306807263464,464.54242616778436
166809at7147,OU343114.1,OU343114.1_bin_248,100.0,615.1233190740406,367.12331907404064,0.8961432714191218,1.586382854506665,1.586382854506665,464.5424261677843
166932at7147,OU343114.1,OU343114.1_bin_799,100.0,680.5881561170715,118.41184388292845,0.9937161690285381,1.0021307269201707,1.0021307269201707,696.4706174567494
166933at7147,OU343114.1,OU343114.1_bin_157,100.0,237.24386232762453,80.24386232762453,0.9868449010641844,1.0021307269200614,1.0021307269200614,696.4706174568022
167369at7147,OU343114.1,OU343114.1_bin_317,73.27283726557773,374.40734753301376,57.40734753301376,0.9704857005171245,1.4508356798137916,1.786187145458942,510.3042075770142
167430at7147,OU343114.1,OU343114.1_bin_479,100.0,411.4861579723729,67.5138420276271,0.9815809554273822,1.0021307269200552,1.0021307269200552,696.4706174568051
167536at7147,OU343114.1,OU343114.1_bin_882,100.0,628.6649505381752,253.33504946182484,1.00005562411703,1.0021307269200563,1.0021307269200563,696.4706174568047
167851at7147,OU343114.1,OU343114.1_bin_682,100.0,683.5837256697519,1.583725669751857,0.09108892012621114,1.0021307269200679,1.0021307269200679,696.4706174567991
168032at7147,OU343114.1,OU343114.1_bin_314,100.0,295.15820701183975,18.84179298816025,0.7972607752006539,1.0021307269200543,1.0021307269200543,696.4706174568056
59885at7147,OU343115.1,OU343115.1_bin_542,100.0,527.814108932849,14.185891067151033,0.7091076611788597,1.0021307269202118,1.0021307269202118,696.4706174567295
59971at7147,OU343115.1,OU343115.1_bin_599,100.0,368.6996261685974,230.30037383140262,1.358271007967887,1.586382854506622,1.586382854506622,464.54242616779806
60031at7147,OU343115.1,OU343115.1_bin_664,100.0,589.1489298218446,74.8510701781554,1.2363384685046264,1.586382854506664,1.586382854506664,464.5424261677846
60086at7147,OU343115.1,OU343115.1_bin_47,100.0,192.3103190381503,145.3103190381503,0.997050585508115,1.0021307269200466,1.0021307269200466,696.4706174568095
60158at7147,OU343115.1,OU343115.1_bin_396,100.0,235.16462501307015,160.83537498692985,1.1616307310562697,1.586382854506622,1.586382854506622,464.54242616779806
60242at7147,OU343115.1,OU343115.1_bin_589,100.0,264.4690641693915,324.5309358306085,1.4010420655741136,1.586382854506643,1.586382854506643,464.54242616779135
60375at7147,OU343115.1,OU343115.1_bin_347,100.0,306.09468797098907,40.90531202901093,1.2665884457054597,1.586382854506643,1.586382854506643,464.54242616779135
60394at7147,OU343115.1,OU343115.1_bin_599,100.0,454.42265489343083,144.57734510656917,0.9968577065026798,1.0021307269200468,1.0021307269200468,696.4706174568092
60412at7147,OU343115.1,OU343115.1_bin_431,100.0,315.6064760146446,115.39352398535539,0.9574209386104361,1.586382854506643,2.092246840890214,464.54242616779135
60416at7147,OU343115.1,OU343115.1_bin_192,100.0,184.54786647032677,7.452133529673233,0.10470493204873485,1.586382854506622,1.586382854506622,464.54242616779806
60554at7147,OU343115.1,OU343115.1_bin_305,100.0,219.51339046366604,85.48660953633396,0.7404210567637781,1.586382854506643,1.586382854506643,464.54242616779135
60603at7147,OU343115.1,OU343115.1_bin_191,100.0,140.32203980208834,50.67796019791166,1.2238318001159667,1.586382854506622,2.2589099994743855,464.54242616779806
60650at7147,OU343115.1,OU343115.1_bin_23,100.0,162.18455003366662,139.18455003366662,1.3452405747187346,1.586382854506622,2.317459237713328,464.54242616779806
60759at7147,OU343115.1,OU343115.1_bin_490,100.0,641.0977083262377,151.0977083262377,0.9878033850351529,1.5863828545066638,1.5863828545066638,464.54242616778464
60771at7147,OU343115.1,OU343115.1_bin_594,100.0,401.0011102386319,192.9988897613681,1.4064286245126032,1.586382854506643,1.586382854506643,464.54242616779135
60815at7147,OU343115.1,OU343115.1_bin_583,75.80364900086882,321.4935047376617,261.5064952623383,1.1996508581935765,1.9861126404015816,2.1980444331164555,352.1232714543457
60819at7147,OU343115.1,OU343115.1_bin_522,100.0,268.46512405434487,253.53487594565513,1.2138994140538046,1.586382854506643,1.586382854506643,464.54242616779135
60829at7147,OU343115.1,OU343115.1_bin_56,100.0,261.13901426525996,205.13901426525996,1.0338113581199229,1.5863828545066638,1.5863828545066638,464.54242616778464
61054at7147,OU343115.1,OU343115.1_bin_122,100.0,137.5941628221239,15.594162822123906,0.3043300584527515,1.586382854506622,1.586382854506622,464.54242616779806
61331at7147,OU343115.1,OU343115.1_bin_553,100.0,453.9489037142705,99.0510962857295,0.6716168746605413,1.586382854506622,1.586382854506622,464.54242616779806
61375at7147,OU343115.1,OU343115.1_bin_459,100.0,240.82570985008408,218.17429014991592,1.4059940633316776,1.586382854506643,1.586382854506643,464.54242616779135
61379at7147,OU343115.1,OU343115.1_bin_602,100.0,364.703566283644,237.29643371635598,1.2842251261578697,1.5863828545066219,1.5863828545066216,464.5424261677981
61391at7147,OU343115.1,OU343115.1_bin_192,100.0,225.2615841171003,33.26158411710031,0.9173059363588176,1.0021307269200437,1.0021307269200437,696.4706174568108
61444at7147,OU343115.1,OU343115.1_bin_11,100.0,117.94686838776948,106.94686838776948,0.9806082084165076,1.5863828545066232,1.5863828545066232,464.54242616779777
61498at7147,OU343115.1,OU343115.1_bin_120,100.0,193.53900121146916,73.53900121146916,0.6387126715918835,1.586382854506643,1.586382854506643,464.54242616779135
61562at7147,OU343115.1,OU343115.1_bin_100,100.0,225.17447530068665,125.17447530068665,1.3484320676766395,1.5863828545066219,1.5863828545066216,464.5424261677981
61663at7147,OU343115.1,OU343115.1_bin_312,100.0,224.175460329445,87.824539670555,0.7572320914227874,1.586382854506643,1.586382854506643,464.54242616779135
61699at7147,OU343115.1,OU343115.1_bin_523,100.0,700.7056016101124,177.70560161011235,0.3849260962268208,1.5863828545066891,1.5863828545066891,464.54242616777645
61808at7147,OU343115.1,OU343115.1_bin_665,100.0,449.2868338484916,215.7131661515084,0.862702864229434,1.5863828545066219,1.5863828545066216,464.5424261677981
61874at7147,OU343115.1,OU343115.1_bin_518,80.04382106929806,344.4854520164821,173.5145479835179,0.9983094134205807,1.3233372947916302,1.8841364458750887,557.4552212278276
61922at7147,OU343115.1,OU343115.1_bin_329,100.0,203.19614593343985,125.80385406656015,0.9004519685608722,1.586382854506643,1.586382854506643,464.54242616779135
61968at7147,OU343115.1,OU343115.1_bin_595,100.0,313.948976975364,281.051023024636,1.219728457185951,1.586382854506643,2.097238865040498,464.54242616779135
62055at7147,OU343115.1,OU343115.1_bin_65,100.0,153.24539737152486,88.24539737152486,0.7828804322853141,1.5863828545066219,1.5863828545066216,464.5424261677981
62100at7147,OU343115.1,OU343115.1_bin_426,100.0,242.49073480215154,183.50926519784846,1.4072775469279923,1.5863828545066219,1.5863828545066216,464.5424261677981
62123at7147,OU343115.1,OU343115.1_bin_48,100.0,192.31031903815074,144.31031903815074,0.9969848295320014,1.0021307269200437,1.0021307269200437,696.4706174568108
62191at7147,OU343115.1,OU343115.1_bin_59,100.0,249.72540213024354,190.72540213024354,0.9989574756096133,1.0021307269201383,1.0021307269201383,696.4706174567651
62295at7147,OU343115.1,OU343115.1_bin_594,100.0,401.001110238632,192.998889761368,1.4070259101066553,1.5863828545066423,1.5863828545066425,464.5424261677916
62349at7147,OU343115.1,OU343115.1_bin_243,100.0,422.3134296250498,179.31342962504982,1.0059158190009738,1.586382854506643,1.586382854506643,464.54242616779135
62350at7147,OU343115.1,OU343115.1_bin_570,100.0,262.80403921732767,307.19596078267233,1.3580622584280722,1.5863828545066427,1.5863828545066427,464.5424261677914
62423at7147,OU343115.1,OU343115.1_bin_550,100.0,273.79320390095336,276.20679609904664,1.3938697017763857,1.586382854506622,1.586382854506622,464.54242616779806
62682at7147,OU343115.1,OU343115.1_bin_617,100.0,452.41108666853785,164.58891333146215,1.0101088353471448,1.5863828545066427,2.1070512264148773,464.5424261677914
62696at7147,OU343115.1,OU343115.1_bin_38,100.0,131.8996663934098,93.8996663934098,0.9887749681570307,1.0021307269200426,1.0021307269200426,696.4706174568113
62792at7147,OU343115.1,OU343115.1_bin_691,51.476259076555934,374.3903484497562,316.6096515502438,1.1526563666656435,2.544297536094512,2.3930599723899,239.14666638693882
62818at7147,OU343115.1,OU343115.1_bin_203,75.52427841250751,193.28751584270947,9.712484157290532,0.120636021789494,1.991451717041529,2.195230091690629,350.8225539617883
62838at7147,OU343115.1,OU343115.1_bin_550,100.0,273.79320390095336,276.20679609904664,1.3938697017763857,1.586382854506622,1.586382854506622,464.54242616779806
62912at7147,OU343115.1,OU343115.1_bin_222,100.0,260.47300428443015,38.47300428443015,1.2190755698423217,1.5863828545066876,1.5863828545066874,464.542426167777
62969at7147,OU343115.1,OU343115.1_bin_605,100.0,377.0247509289065,227.97524907109351,1.0814306836751784,1.5863828545066623,1.5863828545066623,464.54242616778515
63216at7147,OU343115.1,OU343115.1_bin_480,100.0,614.457309093206,134.45730909320605,0.3373468467127257,1.5863828545066865,1.5863828545066865,464.5424261677773
63274at7147,OU343115.1,OU343115.1_bin_550,94.53678949203767,520.9010888596816,29.098911140318364,0.10651654436927561,1.66738600137716,2.6553662058692766,439.17843506299755
63303at7147,OU343115.1,OU343115.1_bin_345,100.0,419.6493897017476,74.64938970174762,0.4101730213808143,1.5863828545066427,1.5863828545066427,464.5424261677914
63321at7147,OU343115.1,OU343115.1_bin_550,100.0,335.066122136897,214.93387786310302,1.3541388553051117,1.5863828545066612,1.5863828545066612,464.5424261677855
63515at7147,OU343115.1,OU343115.1_bin_590,100.0,281.944100450285,308.055899549715,1.4116019424221087,1.5863828545066427,2.087159483332111,464.5424261677914
63541at7147,OU343115.1,OU343115.1_bin_52,100.0,390.344950545423,338.344950545423,1.410351678229775,1.5863828545066423,1.5863828545066425,464.5424261677916
63583at7147,OU343115.1,OU343115.1_bin_338,100.0,287.4464085078735,50.553591492126486,1.3355816616232952,1.5863828545066423,1.5863828545066425,464.5424261677916
63635at7147,OU343115.1,OU343115.1_bin_573,100.0,214.18531061706582,358.81468938293415,1.4124282482454316,1.5863828545066145,1.5863828545066145,464.54242616780056
63658at7147,OU343115.1,OU343115.1_bin_517,100.0,647.6368910381407,130.63689103814067,0.9901867318271715,1.0021307269201356,1.0021307269201356,696.4706174567664
63677at7147,OU343115.1,OU343115.1_bin_25,100.0,162.2365321126699,137.2365321126699,1.3462228288333151,1.586382854506624,1.586382854506624,464.54242616779743
63723at7147,OU343115.1,OU343115.1_bin_127,100.0,140.3871134591936,13.387113459193614,0.630228027131749,1.0021307269201072,1.0021307269201072,696.4706174567801
63748at7147,OU343115.1,OU343115.1_bin_568,100.0,317.07309659342525,250.92690340657475,1.181290624076639,1.586382854506622,2.8362946013875585,464.54242616779806
63826at7147,OU343115.1,OU343115.1_bin_642,100.0,442.9597390306425,199.04026096935752,1.334030269347677,1.5863828545066423,1.5863828545066425,464.5424261677916
63836at7147,OU343115.1,OU343115.1_bin_66,100.0,162.90254209349564,96.90254209349564,0.7803958888349275,1.586382854506622,1.586382854506622,464.54242616779806
63890at7147,OU343115.1,OU343115.1_bin_131,100.0,226.17349027192182,95.17349027192182,0.6169954765972449,1.5863828545066423,1.5863828545066425,464.5424261677916
63905at7147,OU343115.1,OU343115.1_bin_520,100.0,391.0082224195004,128.99177758049962,0.36313030584452266,2.0010650360065765,2.0010650360065765,348.49263844385257
64043at7147,OU343115.1,OU343115.1_bin_458,100.0,342.72523691640004,115.27476308359996,1.3153528787138624,1.586382854506622,1.586382854506622,464.54242616779806
64192at7147,OU343115.1,OU343115.1_bin_619,100.0,445.1976657682125,173.80233423178748,1.0666426470950445,1.5863828545066423,2.817340101630718,464.5424261677916
64216at7147,OU343115.1,OU343115.1_bin_86,100.0,179.55279161413242,93.55279161413242,0.8794911476983087,1.5863828545066423,1.5863828545066425,464.5424261677916
64379at7147,OU343115.1,OU343115.1_bin_18,100.0,94.63651905887453,76.63651905887453,1.2909135462160906,1.586382854506622,1.586382854506622,464.54242616779806
64472at7147,OU343115.1,OU343115.1_bin_80,100.0,198.2010710772482,118.2010710772482,0.7503932741988106,1.5863828545066423,1.5863828545066425,464.5424261677916
64717at7147,OU343115.1,OU343115.1_bin_477,100.0,302.647130893378,174.352869106622,0.996691856747866,1.0021307269202504,1.0021307269202504,696.4706174567109
64850at7147,OU343115.1,OU343115.1_bin_50,100.0,551.45512924253,501.45512924253,1.2416545848837535,1.5863828545067171,2.2571951620731916,464.5424261677675
64947at7147,OU343115.1,OU343115.1_bin_583,100.0,316.62645547236934,266.37354452763066,0.9989134319136206,1.0021307269200455,1.0021307269200455,696.4706174568099
65008at7147,OU343115.1,OU343115.1_bin_395,100.0,234.8316200226574,160.1683799773426,1.1639216763538678,1.586382854506622,1.586382854506622,464.54242616779806
65012at7147,OU343115.1,OU343115.1_bin_670,100.0,417.65135975927114,252.34864024072886,1.283546218053276,1.5863828545066423,1.5863828545066425,464.5424261677916
65157at7147,OU343115.1,OU343115.1_bin_223,95.63200481594929,166.37053398025063,56.62946601974937,0.9558411920695754,1.0665954801253164,2.5290160911565986,666.0348819096853
65184at7147,OU343115.1,OU343115.1_bin_299,87.14333481943825,384.30803627623106,85.30803627623106,0.8913150308112258,1.7849756232302054,2.375787965810269,404.8023299027153
65343at7147,OU343115.1,OU343115.1_bin_685,100.0,372.36268106313287,312.63731893686713,1.117097701172578,1.5863828545066423,1.5863828545066425,464.5424261677916
65377at7147,OU343115.1,OU343115.1_bin_73,100.0,139.38859027498955,66.38859027498955,0.9753750229702931,1.0021307269200397,1.0021307269200397,696.4706174568126
65476at7147,OU343115.1,OU343115.1_bin_59,100.0,201.19811599096315,142.19811599096315,0.8345822353440662,1.586382854506643,1.586382854506643,464.54242616779135
65550at7147,OU343115.1,OU343115.1_bin_538,77.63347763347764,395.0815136275628,142.9184863724372,0.7607475233324495,1.9516962461076433,2.2178006603965845,360.62438935209843
65571at7147,OU343115.1,OU343115.1_bin_681,100.0,425.64347952917785,255.35652047082215,0.851836521312047,1.5863828545066423,1.5863828545066425,464.5424261677916
65657at7147,OU343115.1,OU343115.1_bin_581,100.0,398.6700753057425,182.3299246942575,0.7306627917551471,1.5863828545066423,1.5863828545066425,464.5424261677916
65866at7147,OU343115.1,OU343115.1_bin_498,100.0,384.1470616638603,113.85293833613969,0.5570687904823024,1.5863828545066423,2.1049490280588237,464.5424261677916
65894at7147,OU343115.1,OU343115.1_bin_481,100.0,257.1429543802972,223.85704561970277,1.3414423516963745,1.5863828545067167,1.5863828545067167,464.54242616776764
65934at7147,OU343115.1,OU343115.1_bin_537,100.0,519.5508868255822,17.44911317441779,0.08074251644329937,1.5863828545066423,1.5863828545066425,464.5424261677916
65956at7147,OU343115.1,OU343115.1_bin_165,100.0,212.85329065541066,47.85329065541066,0.35645222465243986,1.5863828545066418,1.5863828545066418,464.5424261677917
65990at7147,OU343115.1,OU343115.1_bin_510,100.0,316.08483768337703,193.91516231662297,1.3446113728382627,1.5863828545066225,1.5863828545066225,464.5424261677979
66044at7147,OU343115.1,OU343115.1_bin_583,100.0,321.7459225203949,261.2540774796051,1.1965699097911353,1.5863828545066205,1.5863828545066205,464.5424261677986
66070at7147,OU343115.1,OU343115.1_bin_635,100.0,465.60407837871173,169.39592162128827,0.9044535558920542,1.5863828545066418,1.5863828545066418,464.5424261677917
66139at7147,OU343115.1,OU343115.1_bin_522,100.0,268.46512405434487,253.53487594565513,1.2138994140538046,1.586382854506643,1.586382854506643,464.54242616779135
66177at7147,OU343115.1,OU343115.1_bin_654,100.0,402.0001252098705,251.99987479012952,1.2887043879649618,1.5863828545066418,1.5863828545066418,464.5424261677917
66213at7147,OU343115.1,OU343115.1_bin_714,73.22230501238496,362.69222420042405,351.30777579957595,0.9990687841610146,1.4518205205040922,1.7856167213543097,509.95597261652335
66247at7147,OU343115.1,OU343115.1_bin_86,100.0,326.1252045483108,240.12520454831082,1.187595702232864,1.586382854506641,2.3276596068855753,464.54242616779203
66352at7147,OU343115.1,OU343115.1_bin_593,100.0,346.0552868205233,246.9447131794767,1.289523311512329,1.5863828545066418,1.5863828545066418,464.5424261677917
66525at7147,OU343115.1,OU343115.1_bin_256,100.0,452.949888743026,196.949888743026,1.4019049246368531,1.5863828545066418,1.5863828545066418,464.5424261677917
66557at7147,OU343115.1,OU343115.1_bin_345,100.0,296.1045382586063,48.89546174139372,1.1414681096867907,1.58638285450664,1.58638285450664,464.54242616779226
66590at7147,OU343115.1,OU343115.1_bin_689,100.0,371.0306611014819,317.9693388985181,1.135962457919513,1.5863828545066414,1.5863828545066412,464.54242616779186
66610at7147,OU343115.1,OU343115.1_bin_646,100.0,705.367671475906,59.367671475906036,0.3957575615149705,1.586382854506659,1.586382854506659,464.54242616778623
66632at7147,OU343115.1,OU343115.1_bin_593,100.0,346.0552868205233,246.9447131794767,1.289523311512329,1.5863828545066418,1.5863828545066418,464.5424261677917
66704at7147,OU343115.1,OU343115.1_bin_522,100.0,268.7981290447585,253.20187095524147,1.2146916719968543,1.5863828545066385,1.5863828545066385,464.54242616779277
66707at7147,OU343115.1,OU343115.1_bin_277,100.0,261.4720192556802,15.527980744319791,0.2704126368752455,1.5863828545066225,1.5863828545066225,464.5424261677979
66722at7147,OU343115.1,OU343115.1_bin_206,100.0,262.4710342269186,56.47103422691862,1.3563777381650688,1.5863828545066225,1.5863828545066225,464.5424261677979
66740at7147,OU343115.1,OU343115.1_bin_212,100.0,250.72392531447142,38.723925314471416,0.9405495531763824,1.0021307269200384,1.0021307269200384,696.4706174568133
66744at7147,OU343115.1,OU343115.1_bin_490,100.0,254.71801805129033,235.28198194870967,0.9978930703553998,1.0021307269201714,1.0021307269201714,696.4706174567491
66761at7147,OU343115.1,OU343115.1_bin_684,100.0,441.6277190689916,242.3722809310084,0.7832698214197966,1.5863828545066414,1.5863828545066412,464.54242616779186
66787at7147,OU343115.1,OU343115.1_bin_158,100.0,227.5055102335761,69.5055102335761,1.138530436954668,1.5863828545066225,1.5863828545066225,464.5424261677979
66795at7147,OU343115.1,OU343115.1_bin_116,100.0,188.54392635527768,72.54392635527768,0.6297676517271928,1.5863828545066414,1.5863828545066412,464.54242616779186
66810at7147,OU343115.1,OU343115.1_bin_658,100.0,378.35677089056804,279.64322910943196,1.2223647420107568,1.5863828545066225,1.5863828545066225,464.5424261677979
66992at7147,OU343115.1,OU343115.1_bin_474,100.0,409.99224497978275,64.00775502021725,1.311301822406986,1.5863828545066225,1.5863828545066225,464.5424261677979
66998at7147,OU343115.1,OU343115.1_bin_707,100.0,411.3474753892603,295.6525246107397,1.014560061095354,1.5863828545066414,2.5731104140097196,464.54242616779186
67093at7147,OU343115.1,OU343115.1_bin_414,66.95305042089733,320.45554225302266,93.54445774697734,0.9921478673303731,1.58097405406944,1.7275034695252014,466.2873085706457
67112at7147,OU343115.1,OU343115.1_bin_556,51.361314387599954,567.4986155476313,11.498615547631289,0.6161809972542468,1.9634122530585665,1.669152349878256,357.7076478887891
67133at7147,OU343115.1,OU343115.1_bin_444,100.0,317.749862635441,126.25013736455901,0.9731264983531992,1.5863828545066225,1.5863828545066225,464.5424261677979
67224at7147,OU343115.1,OU343115.1_bin_634,87.56863532877996,464.9037688838737,169.09623111612632,0.9022964691226608,1.777874033051576,3.3430989842139143,406.7998603377011
67239at7147,OU343115.1,OU343115.1_bin_427,100.0,319.7478925779136,107.2521074220864,0.8988856263199219,1.5863828545066414,1.5863828545066412,464.54242616779186
67287at7147,OU343115.1,OU343115.1_bin_680,100.0,679.1804761516881,0.8195238483118601,0.033773910351634046,0.004259750034725605,0.004259750034725605,1390.8871508082061
67359at7147,OU343115.1,OU343115.1_bin_600,100.0,334.0671071656674,265.9328928343326,1.2831612967848938,1.5863828545066232,1.5863828545066232,464.54242616779777
67366at7147,OU343115.1,OU343115.1_bin_496,100.0,416.31933979762493,79.68066020237507,0.6075993725411026,1.5863828545066248,1.5863828545066248,464.5424261677972
67423at7147,OU343115.1,OU343115.1_bin_99,100.0,200.86511100055057,101.86511100055057,0.6635649498748551,1.5863828545066414,1.5863828545066412,464.54242616779186
67489at7147,OU343115.1,OU343115.1_bin_658,100.0,517.3296154987017,140.67038450129826,0.9968888418027787,1.0021307269200366,1.0021307269200366,696.4706174568142
67523at7147,OU343115.1,OU343115.1_bin_581,100.0,215.5173305787131,365.4826694212869,1.4110839131422162,1.58638285450664,1.58638285450664,464.54242616779226
67559at7147,OU343115.1,OU343115.1_bin_4,100.0,119.49251105077045,115.49251105077045,1.242245573549573,1.5863828545066225,2.116490458940271,464.5424261677979
67592at7147,OU343115.1,OU343115.1_bin_572,100.0,375.04006174864924,196.95993825135076,0.9981915801219771,1.0021307269201984,1.0021307269201984,696.4706174567361
67641at7147,OU343115.1,OU343115.1_bin_11,100.0,80.65030946153766,69.65030946153766,1.1549334927862633,1.5863828545066192,1.5863828545066194,464.54242616779896
67644at7147,OU343115.1,OU343115.1_bin_369,100.0,496.906547477488,127.906547477488,0.34087978562320265,1.5863828545067151,1.5863828545067153,464.5424261677681
67705at7147,OU343115.1,OU343115.1_bin_521,100.0,267.7991140735196,253.2008859264804,1.2122608422472565,1.5863828545066414,1.5863828545066412,464.54242616779186
67785at7147,OU343115.1,OU343115.1_bin_84,100.0,223.50945034862258,139.50945034862258,0.554984131851948,1.5863828545066225,1.5863828545066225,464.5424261677979
67875at7147,OU343115.1,OU343115.1_bin_98,100.0,241.49171983090986,143.49171983090986,0.6784862116632613,1.5863828545066418,1.5863828545066418,464.5424261677917
68020at7147,OU343115.1,OU343115.1_bin_566,100.0,252.74882032981782,313.2511796701822,1.37242637242447,1.5863828545066414,2.2536697778976214,464.54242616779186
68061at7147,OU343115.1,OU343115.1_bin_68,100.0,136.26214286047272,68.26214286047272,0.6249288103453505,1.5863828545066225,1.5863828545066225,464.5424261677979
68207at7147,OU343115.1,OU343115.1_bin_571,100.0,570.5019472401844,0.4980527598155504,0.02359412225693195,0.004259750034727211,0.004259750034727211,1390.8871508082045
68209at7147,OU343115.1,OU343115.1_bin_713,100.0,361.060737169743,351.939262830257,0.9998248403329539,1.0021307269200366,1.0021307269200366,696.4706174568142
68228at7147,OU343115.1,OU343115.1_bin_658,100.0,518.8274002750181,139.17259972498186,0.9967955676148589,1.0021307269200352,1.0021307269200352,696.4706174568148
